kind	count	slot_min	bytes	chars	first	text
dialog	1		35	17	BTL_C2_2+0570F1	噴進弾射出と同時に戦域を離脱する！
dialog	1		23	11	FLD_B6+00A1D0	回復しているんだろう…
dialog	1		75	36	TWN_CAMP+0294E4	回復を話旧するが世い紀を遣けている。\n跡はエッジに男俺を連すと実に仲える。\n
dialog	1		86	41	FLD_A3+009842	回復系のバーサークは\n1ゲージで使用できる。\nレベルアップによって\n覚えることができる。
dialog	1		7	3	TWN_CAMP+02AA50	回復話
dialog	1		13	6	BTL_C5_2+04F924	回転砲台準備
dialog	1		13	6	FLD_C8+01543D	回転通路内部
dialog	1		13	6	BTL_C5_2+04F975	回転速度最大
dialog	1		39	19	TWN_CARA+00CC86	地上に残った人間のために遣わされたんだ
dialog	1		39	19	TWN_CAMP+00D754	地上の入□が、かろうじて生きてるだけさ
dialog	1		15	7	FLD_B6+00B1BE	地上へのゲート
dialog	1		39	19	FLD_B6+009C79	地上へ直接出られるエレベーターがある…
slot	1	23	9	4	FLD_B6+00B376	地下1階
dialog	1		9	4	FLD_B6+00B37F	地下2階
dialog	1		21	10	FLD_B6+00B267	地下2階 へのゲート
slot	1	23	13	6	FLD_B6+00B3AA	地下3階 東
slot	1	23	13	6	FLD_B6+00B3C1	地下3階 西
dialog	1		23	11	FLD_B6+00B295	地下3階 西へのゲート
slot	1	23	9	4	FLD_B6+00B3D8	地下4階
dialog	1		13	6	FLD_B6+00B0BE	地下4階だ…
dialog	1		9	4	FLD_B6+00B3E1	地下5階
dialog	1		35	17	TWN_CAMP+00E54B	地下から行く道が、封印されてたんだ
dialog	1		25	12	BTL_B6_2+053BBD	地下での戦闘と同じ要領だ
dialog	1		33	16	TWN_CAMP+00D6B4	地下にある、ばかでかい遣跡の跡だ
ui	1		124	59	MENUEN+005B8F	地下の施設の封印を\n解除したときに復活した\nウルのガーディアン。\n分離や合体をしながら、\n雷を使った様々な攻撃を\nしかけてきた。
dialog	1		35	17	FLD_B5+009054	地下の施設を3つのキーで封印した…
dialog	1		39	19	TWN_CAMP+00D4D6	地下の水脈が、そのまま通り道になるのさ
dialog	1		39	19	TWN_CAMP+00D629	地下を掘り進んだ跡が、通り道になるのさ
dialog	1		29	14	TWN_CAMP+00D3A4	地下を通るって…どうやって？
dialog	1		11	5	FLD_B6+00B388	地下ドーム
dialog	1		9	4	FLD_A5+00F81D	地下通路
dialog	1		35	17	FLD_A5+00D558	地下遣跡への入□が砂でふさがれてる
dialog	1		9	4	FLD_B6+00B3EA	地下？階
dialog	1		11	5	FLD_B6+00B3F3	地下？？階
slot	1	23	21	10	FLD_B6+00B35F	地下？？階への入り□
ui	1		9	4	FLAGEDIT+0011D6	地図入手
dialog	1		35	17	TWN_CAMP+00E984	地面に降りたら、すぐ直っちまったよ
dialog	1		35	17	TWN_CARA+0173A4	基地を警備した時の指示書ならあるぜ
dialog	1		161	78	FLD_A7+00703C	基本能力には相関関係があり、\n攻撃力を上げると心技力が下がる。\n心技力を上げると攻撃力が下がる。\n防御力を上げると機動力が下がる。\n機動力を上げると防御力が下がる。
dialog	1		7	3	1ST_READ+03D2A2	場所：
dialog	1		13	6	FLD_C8+015294	塔 7階 南
dialog	1		13	6	FLD_C8+0152A3	塔 7階 東
slot	1	23	13	6	FLD_C8+01530E	塔 8階 北
slot	1	23	13	6	FLD_C8+015325	塔 8階 東
slot	1	23	13	6	FLD_C8+0152F7	塔 8階 西
dialog	1		27	13	FLD_C8+014F08	塔 中間層(回転通路内部)
dialog	1		15	7	FLD_C8+01542E	塔15階 東2
ui	1		11	5	FLAGEDIT+000911	塔1クリア
ui	1		23	11	FLAGEDIT+000EBE	塔1ボス戦(バリオー)
ui	1		11	5	FLAGEDIT+000B89	塔1進入可
ui	1		11	5	FLAGEDIT+00093C	塔2クリア
ui	1		15	7	FLAGEDIT+00100B	塔2中ボス戦A
ui	1		15	7	FLAGEDIT+00101A	塔2中ボス戦B
ui	1		11	5	FLAGEDIT+000B94	塔2進入可
dialog	1		13	6	TWN_CAMP+00CAAC	塔、だと…？
dialog	1		7	3	TWN_CAMP+00EEFC	塔が…
dialog	1		39	19	TWN_SEEK+01724F	塔が目覚めた以上、戦いはさけられません
dialog	1		19	9	FLD_C8+013BD8	塔が起動したせいで
dialog	1		21	10	TWN_SEEK+0097DD	塔とか、管理者とか…
dialog	1		27	13	TWN_CAMP+00F363	塔と同調するための、特別製
dialog	1		33	16	TWN_CAMP+00CB60	塔には、すごい力があるらしいんだ
dialog	1		37	18	TWN_ZOAH+030012	塔に行けるっていうんで、調べてたんだ
dialog	1		29	14	TWN_CAMP+00F692	塔のせいで、死んでしまったわ
dialog	1		9	4	FLD_C8+014CCD	塔の上空
dialog	1		39	19	FLD_C8+0141D3	塔の外へ出て、体勢を整えることも可能よ
dialog	1		33	16	TWN_SEEK+0153DC	塔の守護者として創造された存在だ
dialog	1		31	15	BTL_C8_2+04F061	塔の底部から高速飛行物体接近中
ui	1		115	55	MENUEN+0096F9	塔の最上層で襲ってきた。\n空中機雷や対空誘導弾など\n驚くほどたくさんの武器を\n持っていたが、こいつは\nただの囮だった。
dialog	1		29	14	BTL_C8_2+04F211	塔の最下層を占拠したそうです
dialog	1		35	17	TWN_SEEK+015422	塔の破壊を目指す、唯一の個体なのだ
ui	1		11	5	FLAGEDIT+0011DF	塔の総入手
dialog	1		11	5	TWN_CAMP+00E519	塔の話だよ
dialog	1		21	10	FLD_C8+01341B	塔の防衛システムは、
dialog	1		37	18	FLD_C8+014149	塔の防衛システムも大分無力化してるわ
dialog	1		35	17	TWN_SEEK+015B72	塔は、セストレンに通じる道でもある
dialog	1		25	12	TWN_CAMP+00E737	塔をめぐる、でかい戦がな
dialog	1		15	7	TWN_CAMP+00E75D	塔をめぐる戦…
dialog	1		37	18	TWN_ZOAH+03E5C5	塔を探してる奴がいるとは聞いてたが…
slot	1	25	25	12	FLD_C8+015005	塔中間層(回転通路内部)
dialog	1		27	13	FLD_C8+013099	塔内部の対侵入者システムも
dialog	1		7	3	BTL_A5_2+05AA12	増強粉
dialog	1		39	19	TWN_CARA+00CB74	壁を越える道は、まだ見つかっていない…
dialog	1		25	12	TWN_ZOAH+019393	変な目で見るんじゃねえよ
dialog	1		33	16	TWN_ZOAH+030055	変な霧に邪魔されて行けないんだよ
dialog	1		39	19	TWN_ZOAH+01D22E	変わらぬ守護と恵みに、感謝を捧げます…
dialog	1		19	9	FLD_B6+00AD78	変異種型攻性生物だ
dialog	1		11	5	FLD_B6+00AD9D	変異種！？
dialog	1		31	15	TWN_SEEK+02EB69	外で出っている薬のパーツを夜う
dialog	1		23	11	TWN_SEEK+02EB3B	外で出っている行を夜う
dialog	1		27	13	TWN_ZOAH+01C172	外との交流は不幸しか生まん
dialog	1		39	19	TWN_ZOAH+01C3F6	外との取り引きが正式に認められたそうだ
dialog	1		33	16	TWN_SEEK+00BA9F	外には、あんな化け物がいるのかよ
dialog	1		37	18	TWN_ZOAH+030305	外には、戦艦の残骸が落ちてるんだろ？
dialog	1		37	18	TWN_ZOAH+01C894	外に分け与えるなど、神の意思に反する
dialog	1		23	11	TWN_SEEK+00C107	外の世界って、物騒だろ
dialog	1		29	14	TWN_ZOAH+018ABA	外の世界を見てみたいんだとよ
dialog	1		29	14	TWN_ZOAH+01C1D4	外の子供と一緒にされては困る
dialog	1		15	7	FLD_C8+013455	外周部に出れば
dialog	1		21	10	FLD_C8+013C35	外周部へ移りましょう
dialog	1		37	18	TWN_ZOAH+01C5E8	外界との交易は、必要悪だと思いますが
dialog	1		37	18	TWN_ZOAH+00F188	外界との取り引きの事だが…キトール、
dialog	1		37	18	TWN_ZOAH+01C8ED	多くの同胞が、森の奥に探索に出たが…
dialog	1		39	19	TWN_ZOAH+02330B	夜が明けたら、こっちに出てくるだろうぜ
dialog	1		31	15	TWN_ZOAH+029205	夜になったら、またいらっしゃい
dialog	1		31	15	TWN_ZOAH+0237E0	夜になると街を照らす光のことさ
dialog	1		29	14	TWN_ZOAH+014DDF	夜の間は、この門の向こう側さ
dialog	1		25	12	TWN_ZOAH+06337C	夜灯ちの出のパーツを開る
dialog	1		19	9	BTL_C2+057730	夜間哨戒艇ドルヴァ
dialog	1		254	122	TWN_SEEK+02DA5B	大び軽ったエッジに、うってかわって\nなれなれしく食するパエット。\n待は、エッジがドラゴン器りである\nことを見き本めたのだ。\nすっかり上自作になったパエットは、\n織粗した役立「ウル」の朝空に\n何への衣類があるらしいと雑る。\n \n(旧世紀・械置イベントで袋身使道)\n
dialog	1		27	13	TWN_SEEK+018817	大丈夫、消耗しただけだから
dialog	1		17	8	BTL_A5_2+05AB0E	大丈夫か、エッジ
dialog	1		33	16	BTL_B6_2+053CDD	大丈夫だ、今度はドラゴンがいる！
dialog	1		39	19	TWN_ZOAH+01E10C	大丈夫だよ、神様が守ってくださるからさ
dialog	1		35	17	TWN_ZOAH+033340	大事な話なんだ、見てわからんのか？
dialog	1		17	8	TWN_ZOAH+01E544	大事にしておあげ
ui	1		17	8	FLAGEDIT+001251	大広間への鍵入手
dialog	1		31	15	TWN_ZOAH+01E02B	天からドラゴンがやって来るって
dialog	1		21	10	TWN_SEEK+02EBA1	天井／出待の管り通え
dialog	1		254	122	TWN_CAMP+029977	女び見ったエッジに、うってかわって\nなれなれしく者するパエット。\n跡は、エッジがドラゴン本りである\nことを格き思めたのだ。\nすっかり的追始になったパエットは、\n互命した半分「ウル」の男恩に\n来への人戻があるらしいと待る。\n \n(大丈夫・理考イベントで隊戦知抜)\n
dialog	1		27	13	TWN_CARA+00A2D3	女房が、なんか言ってただろ
dialog	1		29	14	TWN_CARA+006417	奴のテントに行ってみるといい
dialog	1		21	10	BTL_B6+05B158	奴は仲間を成長させる
dialog	1		37	18	BTL_A5+057D27	奴は撃った方向に確実に反撃してくるぞ
dialog	1		33	16	BTL_A5+057CE7	奴は背中が弱点だ！ よく狙えよ！
dialog	1		27	13	BTL_A5+057CCC	奴ら、撃つとこっちを向くぜ
dialog	1		21	10	BTL_B6+05B2F1	奴ら、逃げ出したぞ！
dialog	1		35	17	FLD_C8+012E44	奴らの本隊まで、あとどのくらいだ！
dialog	1		27	13	TWN_CARA+00A01D	奴らの武器は旧世紀の物だ…
dialog	1		25	12	FLD_B6+00AD5F	奴らはここで突然変異した
dialog	1		39	19	FLD_A5+00D33D	奴らは危害を加えなきゃおとなしいもんだ
dialog	1		31	15	TWN_ZOAH+01889A	奴らは遣跡が目当てなんだからな
dialog	1		35	17	TWN_ZOAH+03342B	娘が悪い事を覚えると、困るんだがね
dialog	1		35	17	TWN_ZOAH+023DAF	子供が戻ってきたら、巣を飛び立って
dialog	1		27	13	TWN_ZOAH+023D8A	子供を放し飼いにしとくんだ
dialog	1		35	17	TWN_ZOAH+038EC5	子供達を養わなくちゃいけないんでね
dialog	1		37	18	TWN_ZOAH+039D40	安くしとくぜ…どうだ、こんなもんで？
dialog	1		23	11	BTL_B5+05201A	安全装置解除、行くぞ！
dialog	1		27	13	FLD_C8+013130	完全に独立しているみたい…
dialog	1		35	17	BTL_B6_2+053CBA	完全に破壊するしかない、できるか？
dialog	1		31	15	TWN_ZOAH+0303F4	完全に街を牛耳った気でいやがる
dialog	1		9	4	BTL_A5_2+05AA09	完全形態
dialog	1		9	4	TWN_CARA+016859	実はな…
dialog	1		15	7	TWN_SEEK+016742	実を言うとさ…
dialog	1		15	7	TWN_ZOAH+018DC0	実を言うとな…
dialog	1		31	15	TWN_CAMP+00E6EF	実際は、旧世紀の防衛装置なんだ
dialog	1		37	18	TWN_CAMP+00DBBE	実際はどうだか、わかったもんじゃねえ
dialog	1		33	16	BTL_D2_2+050277	寄生されないように気をつけないと
ui	1		119	57	MENUEN+0095D5	対攻性生物用の攻撃機。\n攻撃力や防御力を下げる\n特殊な弾を撃ってくるが、\n強力な武器を積むために\n耐久力を犠牲にしている。
ui	1		163	78	MENUEN+009493	対攻性生物用の攻撃機。\n神経弾や対攻性生物弾を\n積んでいる。護衛機を\n従えていることも多い。\nこちらの動きを追って砲を\n向けてくるが、落ち着いて\n逃げれば大丈夫だろう。
dialog	1		19	9	FLD_C8+014A76	対物センサー始動…
dialog	1		33	16	BTL_C8_2+04F177	対空誘導レーダー停止しました！！
dialog	1		17	8	BTL_C8_2+04F146	対空誘導弾発射！
dialog	1		35	17	BTL_C5_2+04FA4D	対空迎撃戦闘モード、高速射撃開始！
dialog	1		19	9	BTL_C5_2+04F911	対空迎撃戦闘開始！
dialog	1		17	8	BTL_C2_2+05716F	対空迎撃準備完了
dialog	1		37	18	TWN_SEEK+0168E7	封印の解き方が、まだわかんないからね
dialog	1		21	10	FLD_B5+0090B7	封印を解除すること…
dialog	1		7	3	TWN_CAMP+00E57F	封印？
dialog	1		23	11	TWN_CARA+016A26	尋うか、焼き払うか、だ
dialog	1		35	17	TWN_ZOAH+018996	小金目当てに体を張るバカはいねえよ
dialog	1		27	13	TWN_ZOAH+03059F	少し、出力上げといたからな
dialog	1		35	17	FLD_C8+0130EE	少しは…役に立てるかと思ったけど…
dialog	1		31	15	TWN_ZOAH+01B18A	少しは将来のことを考えろ、とな
dialog	1		25	12	TWN_CARA+016EA0	少ないが、とっといてくれ
dialog	1		33	16	TWN_ZOAH+019518	少なくとも、外よりはずっとマシさ
dialog	1		27	13	TWN_CARA+006860	少年がひとり乗っとったが…
dialog	1		23	11	TWN_RUIN+00C68A	層近見鍵な外使理を層る
dialog	1		37	18	TWN_ZOAH+023CBF	岩の壁を越えたけりゃ、抜け道を探しな
dialog	1		35	17	TWN_CARA+009E0C	巣の中で固まった分泌物が必要なんだ
dialog	1		33	16	BTL_B6_2+053B85	巣を破壊されて怒っているのだろう
slot	1	23	5	2	TWN_ZOAH+02AB57	左右
dialog	1		9	4	BTL_A5_2+05ACAA	左腕マヒ
dialog	1		15	7	BTL_C2_2+05714B	左舷に敵影確認
dialog	1		13	6	BTL_B5_2+058C46	左舷動力停止
dialog	1		17	8	BTL_C5_2+04F8B1	左舷護衛艦隊壊滅
dialog	1		31	15	FLD_B6+009E23	巨大な生物の実験場だったのだ…
dialog	1		23	11	BTL_B2+04FC81	帝国がここに来た目的…
dialog	1		25	12	TWN_ZOAH+02F7CE	帝国がここを占領したら…
dialog	1		33	16	TWN_ZOAH+01969F	帝国がそう簡単に引きさがるもんか
dialog	1		27	13	TWN_ZOAH+02F5D2	帝国がらみなんだろ、どうせ
dialog	1		35	17	TWN_ZOAH+01ADE7	帝国が二度と来ないという保証はない
dialog	1		31	15	TWN_ZOAH+03B20E	帝国が攻めてきたら、おしまいだ
dialog	1		35	17	TWN_ZOAH+02FB3A	帝国が攻めてきた方がよかったのか？
dialog	1		35	17	TWN_ZOAH+03E54E	帝国ってのは、そういう連中なんだよ
dialog	1		25	12	TWN_ZOAH+0230EF	帝国って言や、聞いたか？
dialog	1		37	18	TWN_ZOAH+02F665	帝国と関わりがあったなんて知れたら…
dialog	1		25	12	TWN_CAMP+00E188	帝国なんかより、ずっとな
dialog	1		23	11	TWN_CARA+017248	帝国に売ろうってのか？
dialog	1		29	14	TWN_CARA+006653	帝国に焼かれてしまったんだ！
dialog	1		33	16	TWN_CARA+0171FA	帝国の事に詳しい人を探してるんだ
dialog	1		29	14	TWN_SEEK+0171AD	帝国の体制は崩れつつあります
dialog	1		33	16	TWN_CARA+016DA8	帝国の基地がつぶされたんだってよ
dialog	1		33	16	TWN_CARA+017363	帝国の基地の事、知りたいんだけど
dialog	1		23	11	TWN_ZOAH+013D71	帝国の基地は全滅だとよ
ui	1		182	87	MENUEN+008903	帝国の基地を守っていた\n初めて見る型の戦艦。\n帝国軍では、特殊な武器や\nエンジンが発掘されると、\nそれに合わせた試作艦が\n作られると聞いたことが\nある。たぶん、この艦も\nそのひとつだろう。
dialog	1		33	16	TWN_CARA+00680A	帝国の影がある土地には留まれんよ
dialog	1		35	17	TWN_ZOAH+030263	帝国の狙いは「護り火」だよ、きっと
dialog	1		27	13	TWN_CAMP+00CB2C	帝国の連中があわてるわけだ
dialog	1		35	17	TWN_CAMP+00DD09	帝国の連中だって、似たようなもんさ
dialog	1		39	19	TWN_CARA+00A20F	帝国の連中は、たぶんその向こうにいるぞ
dialog	1		37	18	TWN_CARA+00955A	帝国の金なんか、こっちからお断りだよ
dialog	1		31	15	TWN_CAMP+00DA81	帝国は、逆に目の仇にしてるがな
dialog	1		21	10	TWN_ZOAH+02F8FC	帝国も攻めてくるしさ
dialog	1		39	19	TWN_CARA+016BA4	帝国軍が、あわてて調べに行ったらしいぜ
ui	1		109	52	MENUEN+005A65	帝国軍がゲオルギウスで\n発掘していたドラゴンが\nよみがえった姿。\n旧世紀の船を守るのが、\nその使命だったらしい。
dialog	1		31	15	TWN_ZOAH+0233AE	帝国軍が仲間割れしてるらしいぜ
dialog	1		33	16	TWN_CARA+016888	帝国軍が仲間割れしてるんだってな
dialog	1		33	16	TWN_ZOAH+019650	帝国軍が行っちまうまで待つだけさ
dialog	1		39	19	TWN_ZOAH+01C383	帝国軍が逃げたという知らせがあったが…
dialog	1		25	12	TWN_CARA+00610A	帝国軍と戦っているらしい
dialog	1		27	13	TWN_ZOAH+028E32	帝国軍に見つからなかった？
dialog	1		33	16	TWN_ZOAH+01E0EB	帝国軍のこと、心配してるのかい？
dialog	1		29	14	TWN_ZOAH+013CDF	帝国軍の基地の噂、聞いたか？
dialog	1		23	11	TWN_CAMP+00CAC6	帝国軍の士官が言ってた
dialog	1		35	17	TWN_ZOAH+01A866	帝国軍の存在は、住民の安全に関わる
dialog	1		37	18	TWN_ZOAH+0302B2	帝国軍の技術って、進んでるんだろうな
dialog	1		15	7	TWN_CARA+0172E2	帝国軍の書類だ
dialog	1		27	13	TWN_SEEK+00EC14	帝国軍の送り火ってところさ
dialog	1		35	17	FLD_C8+012D52	帝国軍はすでに塔の上層部を制圧した
dialog	1		37	18	TWN_CAMP+00CBB7	帝国軍も、ドラゴンを欲しがってたのか
ui	1		144	69	MENUEN+006DC9	帝国軍旗艦グリグオリグに\n攻性生物がとりついた姿。\n皇帝砲はまだ生きていたが\n人間が操っているわけでは\nなく、ただやみくもに\n撃っているだけだった。
ui	1		21	10	FLAGEDIT+0008FC	帝国軍空中艦隊クリア
ui	1		31	15	FLAGEDIT+000E9F	帝国軍空中艦隊ボス戦(ソーマ)
ui	1		39	19	FLAGEDIT+000E78	帝国軍空中艦隊中ボス戦(グリグオリグ)
ui	1		27	13	FLAGEDIT+0008CE	帝国軍空中艦隊駐屯地クリア
ui	1		37	18	FLAGEDIT+000E1F	帝国軍空中艦隊駐屯地ボス戦(噴進弾)
ui	1		41	20	FLAGEDIT+000DF6	帝国軍空中艦隊駐屯地中ボス戦(ヴリトラ)
ui	1		27	13	FLAGEDIT+000B5B	帝国軍空中艦隊駐屯地進入可
ui	1		19	9	WORLD+00565B	帝国軍艦隊進軍状況
dialog	1		39	19	TWN_CAMP+00DB16	帝都の半分が焼けちまった事もあるそうだ
dialog	1		25	12	FLD_C8+012C19	帰ってから必ずつけてやる
dialog	1		35	17	FLD_C8+01443F	帰ってこられる保証はどこにもないわ
dialog	1		31	15	TWN_ZOAH+01D344	年月は、全てを風化させてしまう
dialog	1		9	4	BTL_A3+053218	幼体放出
dialog	1		7	3	BTL_A5_2+05A9F0	幼生体
dialog	1		35	17	TWN_ZOAH+01E1DC	度がすぎると、司祭様ににらまれるよ
dialog	1		35	17	TWN_ZOAH+01E2CF	度が過ぎると、司祭様ににらまれるよ
